# B = brightest mass bin, L = leading fragment, M = main
# Time (s), B ht (km), B len (km), B vel (km/s), L ht (km), L len (km), L vel (km/s), L dyn press (Gamma = 1.0; MPa), M ht (km), M len (km), M vel (km/s), M dyn press (Gamma = 1.0; MPa), Tau total (%), Tau main (%), Tau grain (%), Abs mag total, Abs mag main, Abs mag grain, log10 Lum total (W), log10 Lum main (W), log10 Lum grain (W), log10 Electron line density (-/m), Mass total (kg), Mass main (kg)
7.45000e-01,1.49021e+02,4.50703e+01,6.04926e+01,1.49021e+02,4.50703e+01,6.04926e+01,6.67920e-06,1.49021e+02,4.50703e+01,6.04926e+01,6.67920e-06,1.73648e-03,1.73648e-03,0.00000e+00,9.55485e+00,9.55485e+00,inf,-8.51127e-01,-8.51127e-01,-inf,1.30345e+01,3.78301e-06,3.78301e-06
7.50000e-01,1.48814e+02,4.53728e+01,6.04925e+01,1.48814e+02,4.53728e+01,6.04925e+01,6.74741e-06,1.48814e+02,4.53728e+01,6.04925e+01,6.74741e-06,1.73651e-03,1.73651e-03,0.00000e+00,9.54384e+00,9.54384e+00,inf,-8.46724e-01,-8.46724e-01,-inf,1.30389e+01,3.78279e-06,3.78279e-06
7.55000e-01,1.48607e+02,4.56753e+01,6.04924e+01,1.48607e+02,4.56753e+01,6.04924e+01,6.81668e-06,1.48607e+02,4.56753e+01,6.04924e+01,6.81668e-06,1.73654e-03,1.73654e-03,0.00000e+00,9.53278e+00,9.53278e+00,inf,-8.42299e-01,-8.42299e-01,-inf,1.30433e+01,3.78258e-06,3.78258e-06
7.60000e-01,1.48399e+02,4.59777e+01,6.04923e+01,1.48399e+02,4.59777e+01,6.04923e+01,6.88702e-06,1.48399e+02,4.59777e+01,6.04923e+01,6.88702e-06,1.73657e-03,1.73657e-03,0.00000e+00,9.52166e+00,9.52166e+00,inf,-8.37852e-01,-8.37852e-01,-inf,1.30478e+01,3.78236e-06,3.78236e-06
7.65000e-01,1.48192e+02,4.62802e+01,6.04922e+01,1.48192e+02,4.62802e+01,6.04922e+01,6.95848e-06,1.48192e+02,4.62802e+01,6.04922e+01,6.95848e-06,1.73660e-03,1.73660e-03,0.00000e+00,9.51048e+00,9.51048e+00,inf,-8.33380e-01,-8.33380e-01,-inf,1.30523e+01,3.78214e-06,3.78214e-06
7.70000e-01,1.47985e+02,4.65826e+01,6.04921e+01,1.47985e+02,4.65826e+01,6.04921e+01,7.03106e-06,1.47985e+02,4.65826e+01,6.04921e+01,7.03106e-06,1.73664e-03,1.73664e-03,0.00000e+00,9.49924e+00,9.49924e+00,inf,-8.28884e-01,-8.28884e-01,-inf,1.30567e+01,3.78192e-06,3.78192e-06
7.75000e-01,1.47778e+02,4.68851e+01,6.04920e+01,1.47778e+02,4.68851e+01,6.04920e+01,7.10482e-06,1.47778e+02,4.68851e+01,6.04920e+01,7.10482e-06,1.73667e-03,1.73667e-03,0.00000e+00,9.48794e+00,9.48794e+00,inf,-8.24363e-01,-8.24363e-01,-inf,1.30613e+01,3.78170e-06,3.78170e-06
7.80000e-01,1.47570e+02,4.71876e+01,6.04919e+01,1.47570e+02,4.71876e+01,6.04919e+01,7.17977e-06,1.47570e+02,4.71876e+01,6.04919e+01,7.17977e-06,1.73670e-03,1.73670e-03,0.00000e+00,9.47657e+00,9.47657e+00,inf,-8.19817e-01,-8.19817e-01,-inf,1.30658e+01,3.78147e-06,3.78147e-06
7.85000e-01,1.47363e+02,4.74900e+01,6.04918e+01,1.47363e+02,4.74900e+01,6.04918e+01,7.25596e-06,1.47363e+02,4.74900e+01,6.04918e+01,7.25596e-06,1.73673e-03,1.73673e-03,0.00000e+00,9.46514e+00,9.46514e+00,inf,-8.15244e-01,-8.15244e-01,-inf,1.30704e+01,3.78124e-06,3.78124e-06
7.90000e-01,1.47156e+02,4.77925e+01,6.04917e+01,1.47156e+02,4.77925e+01,6.04917e+01,7.33341e-06,1.47156e+02,4.77925e+01,6.04917e+01,7.33341e-06,1.73676e-03,1.73676e-03,0.00000e+00,9.45364e+00,9.45364e+00,inf,-8.10644e-01,-8.10644e-01,-inf,1.30749e+01,3.78101e-06,3.78101e-06
7.95000e-01,1.46948e+02,4.80949e+01,6.04916e+01,1.46948e+02,4.80949e+01,6.04916e+01,7.41216e-06,1.46948e+02,4.80949e+01,6.04916e+01,7.41216e-06,1.73680e-03,1.73680e-03,0.00000e+00,9.44207e+00,9.44207e+00,inf,-8.06017e-01,-8.06017e-01,-inf,1.30796e+01,3.78078e-06,3.78078e-06
8.00000e-01,1.46741e+02,4.83974e+01,6.04915e+01,1.46741e+02,4.83974e+01,6.04915e+01,7.49225e-06,1.46741e+02,4.83974e+01,6.04915e+01,7.49225e-06,1.73683e-03,1.73683e-03,0.00000e+00,9.43043e+00,9.43043e+00,inf,-8.01362e-01,-8.01362e-01,-inf,1.30842e+01,3.78054e-06,3.78054e-06
8.05000e-01,1.46534e+02,4.86998e+01,6.04914e+01,1.46534e+02,4.86998e+01,6.04914e+01,7.57371e-06,1.46534e+02,4.86998e+01,6.04914e+01,7.57371e-06,1.73686e-03,1.73686e-03,0.00000e+00,9.41872e+00,9.41872e+00,inf,-7.96677e-01,-7.96677e-01,-inf,1.30889e+01,3.78031e-06,3.78031e-06
8.10000e-01,1.46327e+02,4.90023e+01,6.04913e+01,1.46327e+02,4.90023e+01,6.04913e+01,7.65657e-06,1.46327e+02,4.90023e+01,6.04913e+01,7.65657e-06,1.73690e-03,1.73690e-03,0.00000e+00,9.40694e+00,9.40694e+00,inf,-7.91963e-01,-7.91963e-01,-inf,1.30936e+01,3.78006e-06,3.78006e-06
8.15000e-01,1.46119e+02,4.93048e+01,6.04912e+01,1.46119e+02,4.93048e+01,6.04912e+01,7.74089e-06,1.46119e+02,4.93048e+01,6.04912e+01,7.74089e-06,1.73693e-03,1.73693e-03,0.00000e+00,9.39508e+00,9.39508e+00,inf,-7.87219e-01,-7.87219e-01,-inf,1.30983e+01,3.77982e-06,3.77982e-06
8.20000e-01,1.45912e+02,4.96072e+01,6.04911e+01,1.45912e+02,4.96072e+01,6.04911e+01,7.82669e-06,1.45912e+02,4.96072e+01,6.04911e+01,7.82669e-06,1.73697e-03,1.73697e-03,0.00000e+00,9.38314e+00,9.38314e+00,inf,-7.82444e-01,-7.82444e-01,-inf,1.31031e+01,3.77958e-06,3.77958e-06
8.25000e-01,1.45705e+02,4.99097e+01,6.04910e+01,1.45705e+02,4.99097e+01,6.04910e+01,7.91401e-06,1.45705e+02,4.99097e+01,6.04910e+01,7.91401e-06,1.73700e-03,1.73700e-03,0.00000e+00,9.37112e+00,9.37112e+00,inf,-7.77638e-01,-7.77638e-01,-inf,1.31079e+01,3.77933e-06,3.77933e-06
8.30000e-01,1.45498e+02,5.02121e+01,6.04909e+01,1.45498e+02,5.02121e+01,6.04909e+01,8.00290e-06,1.45498e+02,5.02121e+01,6.04909e+01,8.00290e-06,1.73704e-03,1.73704e-03,0.00000e+00,9.35903e+00,9.35903e+00,inf,-7.72800e-01,-7.72800e-01,-inf,1.31127e+01,3.77907e-06,3.77907e-06
8.35000e-01,1.45291e+02,5.05146e+01,6.04908e+01,1.45291e+02,5.05146e+01,6.04908e+01,8.09341e-06,1.45291e+02,5.05146e+01,6.04908e+01,8.09341e-06,1.73707e-03,1.73707e-03,0.00000e+00,9.34685e+00,9.34685e+00,inf,-7.67928e-01,-7.67928e-01,-inf,1.31176e+01,3.77882e-06,3.77882e-06
8.40000e-01,1.45083e+02,5.08170e+01,6.04907e+01,1.45083e+02,5.08170e+01,6.04907e+01,8.18556e-06,1.45083e+02,5.08170e+01,6.04907e+01,8.18556e-06,1.73711e-03,1.73711e-03,0.00000e+00,9.33459e+00,9.33459e+00,inf,-7.63024e-01,-7.63024e-01,-inf,1.31225e+01,3.77856e-06,3.77856e-06
8.45000e-01,1.44876e+02,5.11195e+01,6.04905e+01,1.44876e+02,5.11195e+01,6.04905e+01,8.27942e-06,1.44876e+02,5.11195e+01,6.04905e+01,8.27942e-06,1.73715e-03,1.73715e-03,0.00000e+00,9.32224e+00,9.32224e+00,inf,-7.58086e-01,-7.58086e-01,-inf,1.31274e+01,3.77830e-06,3.77830e-06
8.50000e-01,1.44669e+02,5.14219e+01,6.04904e+01,1.44669e+02,5.14219e+01,6.04904e+01,8.37502e-06,1.44669e+02,5.14219e+01,6.04904e+01,8.37502e-06,1.73718e-03,1.73718e-03,0.00000e+00,9.30981e+00,9.30981e+00,inf,-7.53113e-01,-7.53113e-01,-inf,1.31324e+01,3.77804e-06,3.77804e-06
8.55000e-01,1.44462e+02,5.17244e+01,6.04903e+01,1.44462e+02,5.17244e+01,6.04903e+01,8.47242e-06,1.44462e+02,5.17244e+01,6.04903e+01,8.47242e-06,1.73722e-03,1.73722e-03,0.00000e+00,9.29729e+00,9.29729e+00,inf,-7.48105e-01,-7.48105e-01,-inf,1.31374e+01,3.77777e-06,3.77777e-06
8.60000e-01,1.44255e+02,5.20268e+01,6.04902e+01,1.44255e+02,5.20268e+01,6.04902e+01,8.57166e-06,1.44255e+02,5.20268e+01,6.04902e+01,8.57166e-06,1.73726e-03,1.73726e-03,0.00000e+00,9.28468e+00,9.28468e+00,inf,-7.43061e-01,-7.43061e-01,-inf,1.31424e+01,3.77750e-06,3.77750e-06
8.65000e-01,1.44048e+02,5.23293e+01,6.04901e+01,1.44048e+02,5.23293e+01,6.04901e+01,8.67279e-06,1.44048e+02,5.23293e+01,6.04901e+01,8.67279e-06,1.73730e-03,1.73730e-03,0.00000e+00,9.27198e+00,9.27198e+00,inf,-7.37980e-01,-7.37980e-01,-inf,1.31475e+01,3.77723e-06,3.77723e-06
8.70000e-01,1.43840e+02,5.26317e+01,6.04900e+01,1.43840e+02,5.26317e+01,6.04900e+01,8.77587e-06,1.43840e+02,5.26317e+01,6.04900e+01,8.77587e-06,1.73734e-03,1.73734e-03,0.00000e+00,9.25919e+00,9.25919e+00,inf,-7.32863e-01,-7.32863e-01,-inf,1.31526e+01,3.77695e-06,3.77695e-06
8.75000e-01,1.43633e+02,5.29342e+01,6.04898e+01,1.43633e+02,5.29342e+01,6.04898e+01,8.88094e-06,1.43633e+02,5.29342e+01,6.04898e+01,8.88094e-06,1.73738e-03,1.73738e-03,0.00000e+00,9.24630e+00,9.24630e+00,inf,-7.27708e-01,-7.27708e-01,-inf,1.31577e+01,3.77668e-06,3.77668e-06
8.80000e-01,1.43426e+02,5.32366e+01,6.04897e+01,1.43426e+02,5.32366e+01,6.04897e+01,8.98806e-06,1.43426e+02,5.32366e+01,6.04897e+01,8.98806e-06,1.73742e-03,1.73742e-03,0.00000e+00,9.23332e+00,9.23332e+00,inf,-7.22515e-01,-7.22515e-01,-inf,1.31629e+01,3.77639e-06,3.77639e-06
8.85000e-01,1.43219e+02,5.35391e+01,6.04896e+01,1.43219e+02,5.35391e+01,6.04896e+01,9.09730e-06,1.43219e+02,5.35391e+01,6.04896e+01,9.09730e-06,1.73746e-03,1.73746e-03,0.00000e+00,9.22024e+00,9.22024e+00,inf,-7.17283e-01,-7.17283e-01,-inf,1.31681e+01,3.77611e-06,3.77611e-06
8.90000e-01,1.43012e+02,5.38415e+01,6.04895e+01,1.43012e+02,5.38415e+01,6.04895e+01,9.20869e-06,1.43012e+02,5.38415e+01,6.04895e+01,9.20869e-06,1.73750e-03,1.73750e-03,0.00000e+00,9.20706e+00,9.20706e+00,inf,-7.12011e-01,-7.12011e-01,-inf,1.31734e+01,3.77582e-06,3.77582e-06
8.95000e-01,1.42805e+02,5.41440e+01,6.04893e+01,1.42805e+02,5.41440e+01,6.04893e+01,9.32232e-06,1.42805e+02,5.41440e+01,6.04893e+01,9.32232e-06,1.73754e-03,1.73754e-03,0.00000e+00,9.19378e+00,9.19378e+00,inf,-7.06700e-01,-7.06700e-01,-inf,1.31787e+01,3.77552e-06,3.77552e-06
9.00000e-01,1.42598e+02,5.44464e+01,6.04892e+01,1.42598e+02,5.44464e+01,6.04892e+01,9.43823e-06,1.42598e+02,5.44464e+01,6.04892e+01,9.43823e-06,1.73758e-03,1.73758e-03,0.00000e+00,9.18040e+00,9.18040e+00,inf,-7.01348e-01,-7.01348e-01,-inf,1.31841e+01,3.77523e-06,3.77523e-06
9.05000e-01,1.42391e+02,5.47489e+01,6.04891e+01,1.42391e+02,5.47489e+01,6.04891e+01,9.55649e-06,1.42391e+02,5.47489e+01,6.04891e+01,9.55649e-06,1.73762e-03,1.73762e-03,0.00000e+00,9.16692e+00,9.16692e+00,inf,-6.95956e-01,-6.95956e-01,-inf,1.31894e+01,3.77493e-06,3.77493e-06
9.10000e-01,1.42183e+02,5.50513e+01,6.04889e+01,1.42183e+02,5.50513e+01,6.04889e+01,9.67716e-06,1.42183e+02,5.50513e+01,6.04889e+01,9.67716e-06,1.73767e-03,1.73767e-03,0.00000e+00,9.15333e+00,9.15333e+00,inf,-6.90521e-01,-6.90521e-01,-inf,1.31949e+01,3.77462e-06,3.77462e-06
9.15000e-01,1.41976e+02,5.53538e+01,6.04888e+01,1.41976e+02,5.53538e+01,6.04888e+01,9.80031e-06,1.41976e+02,5.53538e+01,6.04888e+01,9.80031e-06,1.73771e-03,1.73771e-03,0.00000e+00,9.13964e+00,9.13964e+00,inf,-6.85045e-01,-6.85045e-01,-inf,1.32003e+01,3.77432e-06,3.77432e-06
9.20000e-01,1.41769e+02,5.56562e+01,6.04887e+01,1.41769e+02,5.56562e+01,6.04887e+01,9.92601e-06,1.41769e+02,5.56562e+01,6.04887e+01,9.92601e-06,1.73776e-03,1.73776e-03,0.00000e+00,9.12584e+00,9.12584e+00,inf,-6.79525e-01,-6.79525e-01,-inf,1.32058e+01,3.77400e-06,3.77400e-06
9.25000e-01,1.41562e+02,5.59586e+01,6.04885e+01,1.41562e+02,5.59586e+01,6.04885e+01,1.00543e-05,1.41562e+02,5.59586e+01,6.04885e+01,1.00543e-05,1.73780e-03,1.73780e-03,0.00000e+00,9.11194e+00,9.11194e+00,inf,-6.73963e-01,-6.73963e-01,-inf,1.32114e+01,3.77369e-06,3.77369e-06
9.30000e-01,1.41355e+02,5.62611e+01,6.04884e+01,1.41355e+02,5.62611e+01,6.04884e+01,1.01853e-05,1.41355e+02,5.62611e+01,6.04884e+01,1.01853e-05,1.73785e-03,1.73785e-03,0.00000e+00,9.09792e+00,9.09792e+00,inf,-6.68356e-01,-6.68356e-01,-inf,1.32170e+01,3.77337e-06,3.77337e-06
9.35000e-01,1.41148e+02,5.65635e+01,6.04882e+01,1.41148e+02,5.65635e+01,6.04882e+01,1.03191e-05,1.41148e+02,5.65635e+01,6.04882e+01,1.03191e-05,1.73789e-03,1.73789e-03,0.00000e+00,9.08379e+00,9.08379e+00,inf,-6.62705e-01,-6.62705e-01,-inf,1.32226e+01,3.77304e-06,3.77304e-06
9.40000e-01,1.40941e+02,5.68660e+01,6.04881e+01,1.40941e+02,5.68660e+01,6.04881e+01,1.04557e-05,1.40941e+02,5.68660e+01,6.04881e+01,1.04557e-05,1.73794e-03,1.73794e-03,0.00000e+00,9.06955e+00,9.06955e+00,inf,-6.57010e-01,-6.57010e-01,-inf,1.32283e+01,3.77271e-06,3.77271e-06
9.45000e-01,1.40734e+02,5.71684e+01,6.04880e+01,1.40734e+02,5.71684e+01,6.04880e+01,1.05953e-05,1.40734e+02,5.71684e+01,6.04880e+01,1.05953e-05,1.73799e-03,1.73799e-03,0.00000e+00,9.05520e+00,9.05520e+00,inf,-6.51269e-01,-6.51269e-01,-inf,1.32340e+01,3.77238e-06,3.77238e-06
9.50000e-01,1.40527e+02,5.74708e+01,6.04878e+01,1.40527e+02,5.74708e+01,6.04878e+01,1.07378e-05,1.40527e+02,5.74708e+01,6.04878e+01,1.07378e-05,1.73803e-03,1.73803e-03,0.00000e+00,9.04073e+00,9.04073e+00,inf,-6.45482e-01,-6.45482e-01,-inf,1.32398e+01,3.77204e-06,3.77204e-06
9.55000e-01,1.40320e+02,5.77733e+01,6.04877e+01,1.40320e+02,5.77733e+01,6.04877e+01,1.08834e-05,1.40320e+02,5.77733e+01,6.04877e+01,1.08834e-05,1.73808e-03,1.73808e-03,0.00000e+00,9.02615e+00,9.02615e+00,inf,-6.39649e-01,-6.39649e-01,-inf,1.32456e+01,3.77170e-06,3.77170e-06
9.60000e-01,1.40113e+02,5.80757e+01,6.04875e+01,1.40113e+02,5.80757e+01,6.04875e+01,1.10322e-05,1.40113e+02,5.80757e+01,6.04875e+01,1.10322e-05,1.73813e-03,1.73813e-03,0.00000e+00,9.01145e+00,9.01145e+00,inf,-6.33769e-01,-6.33769e-01,-inf,1.32515e+01,3.77136e-06,3.77136e-06
9.65000e-01,1.39906e+02,5.83782e+01,6.04874e+01,1.39906e+02,5.83782e+01,6.04874e+01,1.11843e-05,1.39906e+02,5.83782e+01,6.04874e+01,1.11843e-05,1.73818e-03,1.73818e-03,0.00000e+00,8.99663e+00,8.99663e+00,inf,-6.27842e-01,-6.27842e-01,-inf,1.32574e+01,3.77100e-06,3.77100e-06
9.70000e-01,1.39699e+02,5.86806e+01,6.04872e+01,1.39699e+02,5.86806e+01,6.04872e+01,1.13397e-05,1.39699e+02,5.86806e+01,6.04872e+01,1.13397e-05,1.73823e-03,1.73823e-03,0.00000e+00,8.98170e+00,8.98170e+00,inf,-6.21867e-01,-6.21867e-01,-inf,1.32634e+01,3.77065e-06,3.77065e-06
9.75000e-01,1.39492e+02,5.89830e+01,6.04870e+01,1.39492e+02,5.89830e+01,6.04870e+01,1.14985e-05,1.39492e+02,5.89830e+01,6.04870e+01,1.14985e-05,1.73828e-03,1.73828e-03,0.00000e+00,8.96664e+00,8.96664e+00,inf,-6.15843e-01,-6.15843e-01,-inf,1.32694e+01,3.77029e-06,3.77029e-06
9.80000e-01,1.39285e+02,5.92855e+01,6.04869e+01,1.39285e+02,5.92855e+01,6.04869e+01,1.16609e-05,1.39285e+02,5.92855e+01,6.04869e+01,1.16609e-05,1.73833e-03,1.73833e-03,0.00000e+00,8.95146e+00,8.95146e+00,inf,-6.09771e-01,-6.09771e-01,-inf,1.32755e+01,3.76992e-06,3.76992e-06
9.85000e-01,1.39078e+02,5.95879e+01,6.04867e+01,1.39078e+02,5.95879e+01,6.04867e+01,1.18269e-05,1.39078e+02,5.95879e+01,6.04867e+01,1.18269e-05,1.73839e-03,1.73839e-03,0.00000e+00,8.93615e+00,8.93615e+00,inf,-6.03650e-01,-6.03650e-01,-inf,1.32816e+01,3.76955e-06,3.76955e-06
9.90000e-01,1.38871e+02,5.98903e+01,6.04865e+01,1.38871e+02,5.98903e+01,6.04865e+01,1.19967e-05,1.38871e+02,5.98903e+01,6.04865e+01,1.19967e-05,1.73844e-03,1.73844e-03,0.00000e+00,8.92073e+00,8.92073e+00,inf,-5.97479e-01,-5.97479e-01,-inf,1.32877e+01,3.76917e-06,3.76917e-06
9.95000e-01,1.38664e+02,6.01928e+01,6.04864e+01,1.38664e+02,6.01928e+01,6.04864e+01,1.21703e-05,1.38664e+02,6.01928e+01,6.04864e+01,1.21703e-05,1.73849e-03,1.73849e-03,0.00000e+00,8.90518e+00,8.90518e+00,inf,-5.91259e-01,-5.91259e-01,-inf,1.32939e+01,3.76879e-06,3.76879e-06
1.00000e+00,1.38457e+02,6.04952e+01,6.04862e+01,1.38457e+02,6.04952e+01,6.04862e+01,1.23479e-05,1.38457e+02,6.04952e+01,6.04862e+01,1.23479e-05,1.73855e-03,1.73855e-03,0.00000e+00,8.88950e+00,8.88950e+00,inf,-5.84987e-01,-5.84987e-01,-inf,1.33002e+01,3.76840e-06,3.76840e-06
1.00500e+00,1.38250e+02,6.07976e+01,6.04860e+01,1.38250e+02,6.07976e+01,6.04860e+01,1.25295e-05,1.38250e+02,6.07976e+01,6.04860e+01,1.25295e-05,1.73861e-03,1.73861e-03,0.00000e+00,8.87369e+00,8.87369e+00,inf,-5.78665e-01,-5.78665e-01,-inf,1.33065e+01,3.76801e-06,3.76801e-06
1.01000e+00,1.38043e+02,6.11001e+01,6.04859e+01,1.38043e+02,6.11001e+01,6.04859e+01,1.27153e-05,1.38043e+02,6.11001e+01,6.04859e+01,1.27153e-05,1.73866e-03,1.73866e-03,0.00000e+00,8.85776e+00,8.85776e+00,inf,-5.72292e-01,-5.72292e-01,-inf,1.33129e+01,3.76761e-06,3.76761e-06
1.01500e+00,1.37836e+02,6.14025e+01,6.04857e+01,1.37836e+02,6.14025e+01,6.04857e+01,1.29054e-05,1.37836e+02,6.14025e+01,6.04857e+01,1.29054e-05,1.73872e-03,1.73872e-03,0.00000e+00,8.84170e+00,8.84170e+00,inf,-5.65867e-01,-5.65867e-01,-inf,1.33193e+01,3.76721e-06,3.76721e-06
1.02000e+00,1.37630e+02,6.17049e+01,6.04855e+01,1.37630e+02,6.17049e+01,6.04855e+01,1.31000e-05,1.37630e+02,6.17049e+01,6.04855e+01,1.31000e-05,1.73878e-03,1.73878e-03,0.00000e+00,8.82550e+00,8.82550e+00,inf,-5.59390e-01,-5.59390e-01,-inf,1.33257e+01,3.76680e-06,3.76680e-06
1.02500e+00,1.37423e+02,6.20073e+01,6.04853e+01,1.37423e+02,6.20073e+01,6.04853e+01,1.32990e-05,1.37423e+02,6.20073e+01,6.04853e+01,1.32990e-05,1.73884e-03,1.73884e-03,0.00000e+00,8.80918e+00,8.80918e+00,inf,-5.52860e-01,-5.52860e-01,-inf,1.33322e+01,3.76638e-06,3.76638e-06
1.03000e+00,1.37216e+02,6.23098e+01,6.04851e+01,1.37216e+02,6.23098e+01,6.04851e+01,1.35028e-05,1.37216e+02,6.23098e+01,6.04851e+01,1.35028e-05,1.73890e-03,1.73890e-03,0.00000e+00,8.79272e+00,8.79272e+00,inf,-5.46278e-01,-5.46278e-01,-inf,1.33388e+01,3.76595e-06,3.76595e-06
1.03500e+00,1.37009e+02,6.26122e+01,6.04849e+01,1.37009e+02,6.26122e+01,6.04849e+01,1.37114e-05,1.37009e+02,6.26122e+01,6.04849e+01,1.37114e-05,1.73896e-03,1.73896e-03,0.00000e+00,8.77613e+00,8.77613e+00,inf,-5.39642e-01,-5.39642e-01,-inf,1.33454e+01,3.76552e-06,3.76552e-06
1.04000e+00,1.36802e+02,6.29146e+01,6.04848e+01,1.36802e+02,6.29146e+01,6.04848e+01,1.39249e-05,1.36802e+02,6.29146e+01,6.04848e+01,1.39249e-05,1.73902e-03,1.73902e-03,0.00000e+00,8.75941e+00,8.75941e+00,inf,-5.32953e-01,-5.32953e-01,-inf,1.33521e+01,3.76509e-06,3.76509e-06
1.04500e+00,1.36595e+02,6.32170e+01,6.04846e+01,1.36595e+02,6.32170e+01,6.04846e+01,1.41435e-05,1.36595e+02,6.32170e+01,6.04846e+01,1.41435e-05,1.73908e-03,1.73908e-03,0.00000e+00,8.74255e+00,8.74255e+00,inf,-5.26210e-01,-5.26210e-01,-inf,1.33588e+01,3.76464e-06,3.76464e-06
1.05000e+00,1.36388e+02,6.35195e+01,6.04844e+01,1.36388e+02,6.35195e+01,6.04844e+01,1.43673e-05,1.36388e+02,6.35195e+01,6.04844e+01,1.43673e-05,1.73915e-03,1.73915e-03,0.00000e+00,8.72556e+00,8.72556e+00,inf,-5.19413e-01,-5.19413e-01,-inf,1.33656e+01,3.76419e-06,3.76419e-06
1.05500e+00,1.36181e+02,6.38219e+01,6.04842e+01,1.36181e+02,6.38219e+01,6.04842e+01,1.45966e-05,1.36181e+02,6.38219e+01,6.04842e+01,1.45966e-05,1.73921e-03,1.73921e-03,0.00000e+00,8.70843e+00,8.70843e+00,inf,-5.12562e-01,-5.12562e-01,-inf,1.33725e+01,3.76374e-06,3.76374e-06
1.06000e+00,1.35975e+02,6.41243e+01,6.04840e+01,1.35975e+02,6.41243e+01,6.04840e+01,1.48313e-05,1.35975e+02,6.41243e+01,6.04840e+01,1.48313e-05,1.73928e-03,1.73928e-03,0.00000e+00,8.69117e+00,8.69117e+00,inf,-5.05655e-01,-5.05655e-01,-inf,1.33793e+01,3.76327e-06,3.76327e-06
1.06500e+00,1.35768e+02,6.44267e+01,6.04838e+01,1.35768e+02,6.44267e+01,6.04838e+01,1.50718e-05,1.35768e+02,6.44267e+01,6.04838e+01,1.50718e-05,1.73935e-03,1.73935e-03,0.00000e+00,8.67376e+00,8.67376e+00,inf,-4.98694e-01,-4.98694e-01,-inf,1.33863e+01,3.76280e-06,3.76280e-06
1.07000e+00,1.35561e+02,6.47291e+01,6.04835e+01,1.35561e+02,6.47291e+01,6.04835e+01,1.53181e-05,1.35561e+02,6.47291e+01,6.04835e+01,1.53181e-05,1.73942e-03,1.73942e-03,0.00000e+00,8.65622e+00,8.65622e+00,inf,-4.91677e-01,-4.91677e-01,-inf,1.33933e+01,3.76232e-06,3.76232e-06
1.07500e+00,1.35354e+02,6.50316e+01,6.04833e+01,1.35354e+02,6.50316e+01,6.04833e+01,1.55705e-05,1.35354e+02,6.50316e+01,6.04833e+01,1.55705e-05,1.73948e-03,1.73948e-03,0.00000e+00,8.63854e+00,8.63854e+00,inf,-4.84604e-01,-4.84604e-01,-inf,1.34004e+01,3.76183e-06,3.76183e-06
1.08000e+00,1.35147e+02,6.53340e+01,6.04831e+01,1.35147e+02,6.53340e+01,6.04831e+01,1.58291e-05,1.35147e+02,6.53340e+01,6.04831e+01,1.58291e-05,1.73956e-03,1.73956e-03,0.00000e+00,8.62072e+00,8.62072e+00,inf,-4.77475e-01,-4.77475e-01,-inf,1.34075e+01,3.76133e-06,3.76133e-06
1.08500e+00,1.34940e+02,6.56364e+01,6.04829e+01,1.34940e+02,6.56364e+01,6.04829e+01,1.60941e-05,1.34940e+02,6.56364e+01,6.04829e+01,1.60941e-05,1.73963e-03,1.73963e-03,0.00000e+00,8.60275e+00,8.60275e+00,inf,-4.70290e-01,-4.70290e-01,-inf,1.34146e+01,3.76083e-06,3.76083e-06
1.09000e+00,1.34734e+02,6.59388e+01,6.04827e+01,1.34734e+02,6.59388e+01,6.04827e+01,1.63657e-05,1.34734e+02,6.59388e+01,6.04827e+01,1.63657e-05,1.73970e-03,1.73970e-03,0.00000e+00,8.58465e+00,8.58465e+00,inf,-4.63049e-01,-4.63049e-01,-inf,1.34219e+01,3.76032e-06,3.76032e-06
1.09500e+00,1.34527e+02,6.62412e+01,6.04824e+01,1.34527e+02,6.62412e+01,6.04824e+01,1.66440e-05,1.34527e+02,6.62412e+01,6.04824e+01,1.66440e-05,1.73977e-03,1.73977e-03,0.00000e+00,8.56641e+00,8.56641e+00,inf,-4.55751e-01,-4.55751e-01,-inf,1.34291e+01,3.75979e-06,3.75979e-06
1.10000e+00,1.34320e+02,6.65436e+01,6.04822e+01,1.34320e+02,6.65436e+01,6.04822e+01,1.69293e-05,1.34320e+02,6.65436e+01,6.04822e+01,1.69293e-05,1.73985e-03,1.73985e-03,0.00000e+00,8.54802e+00,8.54802e+00,inf,-4.48396e-01,-4.48396e-01,-inf,1.34365e+01,3.75926e-06,3.75926e-06
1.10500e+00,1.34113e+02,6.68460e+01,6.04820e+01,1.34113e+02,6.68460e+01,6.04820e+01,1.72218e-05,1.34113e+02,6.68460e+01,6.04820e+01,1.72218e-05,1.73993e-03,1.73993e-03,0.00000e+00,8.52949e+00,8.52949e+00,inf,-4.40983e-01,-4.40983e-01,-inf,1.34439e+01,3.75872e-06,3.75872e-06
1.11000e+00,1.33906e+02,6.71484e+01,6.04817e+01,1.33906e+02,6.71484e+01,6.04817e+01,1.75217e-05,1.33906e+02,6.71484e+01,6.04817e+01,1.75217e-05,1.74001e-03,1.74001e-03,0.00000e+00,8.51081e+00,8.51081e+00,inf,-4.33513e-01,-4.33513e-01,-inf,1.34513e+01,3.75817e-06,3.75817e-06
